id	logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.17058462394897	0.0352811110209526	3.22502817104909	0.00167003102387679	0.0132293547799243	-1.3213840739308
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.177613227117299	0.00830607416798215	-3.152501569212	0.0020995880175498	0.0155369513298685	-1.52168299602805
KEGG_NUCLEOTIDE_EXCISION_REPAIR	-0.185980416064725	-0.00330655339402588	-3.09029492374312	0.00254770675893044	0.0175049183831659	-1.69050023897778
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.153266456243722	-0.0168382987156365	3.07807705762269	0.00264553934486677	0.0175049183831659	-1.72333093531265
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.136605119527639	0.00138236604703755	3.07760440939896	0.00264939305258727	0.0175049183831659	-1.72459882870374
KEGG_PHENYLALANINE_METABOLISM	0.169997080733968	0.0131191189119849	3.03806754484331	0.00299080571689201	0.0188377169724844	-1.83008564374471
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.163832274068478	0.023734989263146	3.02423838890143	0.00311953218196447	0.0188377169724844	-1.86671494900139
KEGG_PROPANOATE_METABOLISM	-0.189830783911014	0.00379652808968765	-3.01958075413338	0.00316402739331078	0.0188377169724844	-1.87902028684257
KEGG_LIMONENE_AND_PINENE_DEGRADATION	-0.19049599744782	0.000540090658583417	-3.00989757069626	0.00325841590875406	0.0188377169724844	-1.90455234307925
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	-0.234185011373538	0.00273959034743077	-2.99253419149431	0.00343421018403337	0.0192523904256416	-1.95016352541611
KEGG_GALACTOSE_METABOLISM	0.138955493445022	0.00767681734162565	2.9639109032504	0.00374321747028646	0.0203675068236175	-2.024870463948
KEGG_CITRATE_CYCLE_TCA_CYCLE	-0.208303551136005	-0.00232472453849119	-2.8877225715455	0.00469481195752482	0.0246891170824736	-2.22077471061878
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.151406962621554	0.0344778289706622	2.87946631250764	0.00481028778800635	0.0246891170824736	-2.24174512405293
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.132834683430447	-0.00549421055564679	-2.87055652898024	0.00493782341649473	0.0246891170824736	-2.26431832483789
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.135787071207884	0.00110590779902226	2.84834994680891	0.00526930185387208	0.0256531800780615	-2.32032069794042
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.103034739100957	0.0245869720125946	2.82506560003991	0.00563865460857885	0.0267474641688997	-2.3786433526902
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.165155000189528	-0.00821923005347148	-2.79202763503091	0.00620344033627636	0.0286909115552782	-2.46069515686038
KEGG_CIRCADIAN_RHYTHM_MAMMAL	-0.164520227314652	-0.0237440283308881	-2.7096810705242	0.00784285486751743	0.0353884914753835	-2.661597449542
KEGG_RIBOSOME	-0.307371719058892	-0.0480726671944258	-2.68400681291397	0.00842926017148233	0.036275286113363	-2.72317350005439
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.1332233331581	0.0087394807470538	2.68390964973578	0.00843155298851141	0.036275286113363	-2.72340556783214
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.170830531137854	0.00240156610775096	2.62449637636221	0.00994422739839448	0.0414335583320661	-2.8639425742269
KEGG_SELENOAMINO_ACID_METABOLISM	-0.118356576917453	0.0065356960653256	-2.61962832553517	0.0100784331077999	0.0414335583320661	-2.87533608450811
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.135780577041122	0.0085986969152064	2.57664269561673	0.0113363502584845	0.0455918434308617	-2.97513976989526
KEGG_ECM_RECEPTOR_INTERACTION	0.112709459785208	0.0201259221899618	2.55700230442604	0.0119568049076242	0.0461858976594495	-3.02025901964127
